precinct,party,candidate,votes
brazoria:11,,Delilah Barrios,5
brazoria:11,,Jacqueline Abernathy,0
brazoria:11,,Mark V Goloby,3
brazoria:11,,Rejected write-ins,0
brazoria:11,,Unassigned write-ins,0
brazoria:11,DEM,Beto O'Rourke,737
brazoria:11,LIB,Mark Tippetts,27
brazoria:11,REP,Greg Abbott,1055
brazoria:12,,Delilah Barrios,5
brazoria:12,,Jacqueline Abernathy,0
brazoria:12,,Mark V Goloby,0
brazoria:12,,Rejected write-ins,0
brazoria:12,,Unassigned write-ins,0
brazoria:12,DEM,Beto O'Rourke,662
brazoria:12,LIB,Mark Tippetts,21
brazoria:12,REP,Greg Abbott,1043
brazoria:13,,Delilah Barrios,8
brazoria:13,,Jacqueline Abernathy,1
brazoria:13,,Mark V Goloby,1
brazoria:13,,Rejected write-ins,0
brazoria:13,,Unassigned write-ins,0
brazoria:13,DEM,Beto O'Rourke,958
brazoria:13,LIB,Mark Tippetts,24
brazoria:13,REP,Greg Abbott,1337
brazoria:16,,Delilah Barrios,5
brazoria:16,,Jacqueline Abernathy,0
brazoria:16,,Mark V Goloby,0
brazoria:16,,Rejected write-ins,2
brazoria:16,,Unassigned write-ins,0
brazoria:16,DEM,Beto O'Rourke,197
brazoria:16,LIB,Mark Tippetts,13
brazoria:16,REP,Greg Abbott,572
brazoria:18,,Delilah Barrios,4
brazoria:18,,Jacqueline Abernathy,0
brazoria:18,,Mark V Goloby,0
brazoria:18,,Rejected write-ins,5
brazoria:18,,Unassigned write-ins,0
brazoria:18,DEM,Beto O'Rourke,814
brazoria:18,LIB,Mark Tippetts,26
brazoria:18,REP,Greg Abbott,1759
brazoria:21,,Delilah Barrios,7
brazoria:21,,Jacqueline Abernathy,1
brazoria:21,,Mark V Goloby,1
brazoria:21,,Rejected write-ins,1
brazoria:21,,Unassigned write-ins,0
brazoria:21,DEM,Beto O'Rourke,1513
brazoria:21,LIB,Mark Tippetts,19
brazoria:21,REP,Greg Abbott,666
brazoria:26,,Delilah Barrios,7
brazoria:26,,Jacqueline Abernathy,0
brazoria:26,,Mark V Goloby,0
brazoria:26,,Rejected write-ins,1
brazoria:26,,Unassigned write-ins,0
brazoria:26,DEM,Beto O'Rourke,891
brazoria:26,LIB,Mark Tippetts,27
brazoria:26,REP,Greg Abbott,1020
brazoria:27,,Delilah Barrios,6
brazoria:27,,Jacqueline Abernathy,0
brazoria:27,,Mark V Goloby,0
brazoria:27,,Rejected write-ins,2
brazoria:27,,Unassigned write-ins,0
brazoria:27,DEM,Beto O'Rourke,676
brazoria:27,LIB,Mark Tippetts,12
brazoria:27,REP,Greg Abbott,764
brazoria:28,,Delilah Barrios,11
brazoria:28,,Jacqueline Abernathy,0
brazoria:28,,Mark V Goloby,0
brazoria:28,,Rejected write-ins,0
brazoria:28,,Unassigned write-ins,0
brazoria:28,DEM,Beto O'Rourke,872
brazoria:28,LIB,Mark Tippetts,16
