Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
matagorda:7,138,3,8,149,0.9261744966,0.0201342282,0.0536912752,Rep,3
matagorda:8,467,12,112,591,0.7901861252,0.0203045685,0.1895093063,Rep,3
matagorda:9,67,2,56,125,0.5360000000,0.0160000000,0.4480000000,Rep,1
matagorda:10,218,9,40,267,0.8164794007,0.0337078652,0.1498127341,Rep,3
matagorda:12,157,1,29,187,0.8395721925,0.0053475936,0.1550802139,Rep,3
matagorda:13,179,3,93,275,0.6509090909,0.0109090909,0.3381818182,Rep,3
matagorda:1A,1367,36,354,1757,0.7780307342,0.0204894707,0.2014797951,Rep,3
matagorda:1B,1380,47,556,1983,0.6959152799,0.0237014624,0.2803832577,Rep,3
matagorda:1C,162,13,383,558,0.2903225806,0.0232974910,0.6863799283,Dem,3
matagorda:1D,396,14,269,679,0.5832106038,0.0206185567,0.3961708395,Rep,2
matagorda:1E,510,20,346,876,0.5821917808,0.0228310502,0.3949771689,Rep,2
matagorda:1F,276,16,157,449,0.6146993318,0.0356347439,0.3496659243,Rep,2
matagorda:3A,783,24,379,1186,0.6602023609,0.0202360877,0.3195615514,Rep,3
matagorda:3B,478,9,107,594,0.8047138047,0.0151515152,0.1801346801,Rep,3
victoria:1,104,12,152,268,0.3880597015,0.0447761194,0.5671641791,Dem,2
victoria:2,325,14,220,559,0.5813953488,0.0250447227,0.3935599284,Rep,2
victoria:3,447,18,269,734,0.6089918256,0.0245231608,0.3664850136,Rep,2
victoria:4,284,17,353,654,0.4342507645,0.0259938838,0.5397553517,Dem,2
victoria:5,596,34,621,1251,0.4764188649,0.0271782574,0.4964028777,Dem,1
victoria:6,51,8,81,140,0.3642857143,0.0571428571,0.5785714286,Dem,2
victoria:7,385,33,620,1038,0.3709055877,0.0317919075,0.5973025048,Dem,2
victoria:8,538,31,489,1058,0.5085066163,0.0293005671,0.4621928166,Rep,1
victoria:9,351,20,249,620,0.5661290323,0.0322580645,0.4016129032,Rep,2
victoria:10,672,20,344,1036,0.6486486486,0.0193050193,0.3320463320,Rep,3
victoria:11,243,4,57,304,0.7993421053,0.0131578947,0.1875000000,Rep,3
victoria:12,221,9,155,385,0.5740259740,0.0233766234,0.4025974026,Rep,2
victoria:13,355,9,304,668,0.5314371257,0.0134730539,0.4550898204,Rep,1
victoria:14,630,19,204,853,0.7385697538,0.0222743259,0.2391559203,Rep,3
victoria:15,77,2,17,96,0.8020833333,0.0208333333,0.1770833333,Rep,3
victoria:16,241,4,53,298,0.8087248322,0.0134228188,0.1778523490,Rep,3
victoria:17,213,10,136,359,0.5933147632,0.0278551532,0.3788300836,Rep,2
victoria:18,2116,47,477,2640,0.8015151515,0.0178030303,0.1806818182,Rep,3
victoria:19,1025,35,624,1684,0.6086698337,0.0207838480,0.3705463183,Rep,2
victoria:20,791,11,168,970,0.8154639175,0.0113402062,0.1731958763,Rep,3
victoria:21,2133,53,646,2832,0.7531779661,0.0187146893,0.2281073446,Rep,3
victoria:22,1100,12,128,1240,0.8870967742,0.0096774194,0.1032258065,Rep,3
victoria:23,963,23,173,1159,0.8308886972,0.0198446937,0.1492666091,Rep,3
victoria:24,953,10,145,1108,0.8601083032,0.0090252708,0.1308664260,Rep,3
victoria:25,1585,51,755,2391,0.6629025512,0.0213299875,0.3157674613,Rep,3
victoria:26,575,16,158,749,0.7676902537,0.0213618158,0.2109479306,Rep,3
victoria:27,1191,15,90,1296,0.9189814815,0.0115740741,0.0694444444,Rep,3
victoria:28,313,3,36,352,0.8892045455,0.0085227273,0.1022727273,Rep,3
victoria:29,1347,31,453,1831,0.7356635718,0.0169306390,0.2474057892,Rep,3
victoria:30,209,6,104,319,0.6551724138,0.0188087774,0.3260188088,Rep,3
victoria:31,254,9,174,437,0.5812356979,0.0205949657,0.3981693364,Rep,2
victoria:32,285,21,343,649,0.4391371341,0.0323574730,0.5285053929,Dem,1
victoria:33,2336,56,710,3102,0.7530625403,0.0180528691,0.2288845906,Rep,3
victoria:34,164,11,326,501,0.3273453094,0.0219560878,0.6506986028,Dem,3
victoria:35,58,6,127,191,0.3036649215,0.0314136126,0.6649214660,Dem,3
