precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
brazos:3,5,237,844,34,770,1890,0.26%,12.54%,44.66%,1.80%,40.74%
brazos:5,16,110,642,76,1747,2591,0.62%,4.25%,24.78%,2.93%,67.43%
brazos:8,454,765,815,28,1859,3921,11.58%,19.51%,20.79%,0.71%,47.41%
brazos:9,495,247,535,29,1824,3130,15.81%,7.89%,17.09%,0.93%,58.27%
brazos:10,783,635,1064,130,3871,6483,12.08%,9.79%,16.41%,2.01%,59.71%
brazos:11,1028,976,2260,65,3126,7455,13.79%,13.09%,30.32%,0.87%,41.93%
brazos:12,200,902,1467,118,4129,6816,2.93%,13.23%,21.52%,1.73%,60.58%
brazos:13,84,542,1049,71,2117,3863,2.17%,14.03%,27.16%,1.84%,54.80%
brazos:14,55,1537,6741,1,1040,9374,0.59%,16.40%,71.91%,0.01%,11.09%
brazos:15,207,417,879,95,3072,4670,4.43%,8.93%,18.82%,2.03%,65.78%
brazos:16,41,577,2334,3,341,3296,1.24%,17.51%,70.81%,0.09%,10.35%
brazos:17,81,1205,3154,71,2367,6878,1.18%,17.52%,45.86%,1.03%,34.41%
brazos:20,1437,816,3526,0,6609,12137,11.84%,6.72%,29.05%,0.00%,54.45%
brazos:21,1386,364,1030,49,3221,6050,22.91%,6.02%,17.02%,0.81%,53.24%
brazos:22,9,202,679,4,246,1140,0.79%,17.72%,59.56%,0.35%,21.58%
brazos:23,0,8,35,4,80,127,0.00%,6.30%,27.56%,3.15%,62.99%
brazos:24,303,396,836,89,2138,3762,8.05%,10.53%,22.22%,2.37%,56.83%
brazos:26,143,608,988,101,3324,5164,2.77%,11.77%,19.13%,1.96%,64.37%
brazos:29,13,187,104,30,651,985,1.32%,18.98%,10.56%,3.05%,66.09%
brazos:30,50,914,3278,23,1195,5460,0.92%,16.74%,60.04%,0.42%,21.89%
brazos:31,725,1437,1965,185,4853,9165,7.91%,15.68%,21.44%,2.02%,52.95%
brazos:32,6,0,2,0,5,12,50.00%,0.00%,16.67%,0.00%,41.67%
brazos:33,325,858,1006,0,1900,4054,8.02%,21.16%,24.81%,0.00%,46.87%
brazos:34,1407,2036,2589,102,6061,12195,11.54%,16.70%,21.23%,0.84%,49.70%
brazos:35,2248,1946,4315,90,11229,19828,11.34%,9.81%,21.76%,0.45%,56.63%
brazos:36,253,1390,1784,126,3702,7255,3.49%,19.16%,24.59%,1.74%,51.03%
brazos:37,2,17,24,6,130,179,1.12%,9.50%,13.41%,3.35%,72.63%
brazos:39,738,696,1129,172,4563,7298,10.11%,9.54%,15.47%,2.36%,62.52%
brazos:40,527,511,1310,191,4677,7216,7.30%,7.08%,18.15%,2.65%,64.81%
brazos:41,668,124,423,113,4818,6146,10.87%,2.02%,6.88%,1.84%,78.39%
brazos:43,10,292,426,1,393,1122,0.89%,26.02%,37.97%,0.09%,35.03%
brazos:47,6,73,561,3,324,967,0.62%,7.55%,58.01%,0.31%,33.51%
brazos:48,5,12,150,6,231,404,1.24%,2.97%,37.13%,1.49%,57.18%
brazos:49,70,95,175,0,520,858,8.16%,11.07%,20.40%,0.00%,60.61%
brazos:50,4,7,3,0,7,21,19.05%,33.33%,14.29%,0.00%,33.33%
brazos:51,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
brazos:52,5,1,12,4,10,32,15.62%,3.12%,37.50%,12.50%,31.25%
brazos:57,23,312,423,7,154,919,2.50%,33.95%,46.03%,0.76%,16.76%
brazos:58,164,113,185,31,1002,1495,10.97%,7.56%,12.37%,2.07%,67.02%
brazos:60,2,12,15,7,110,146,1.37%,8.22%,10.27%,4.79%,75.34%
brazos:61,0,5,1,4,48,58,0.00%,8.62%,1.72%,6.90%,82.76%
brazos:63,278,428,1147,166,5318,7337,3.79%,5.83%,15.63%,2.26%,72.48%
brazos:65,23,22,44,16,236,341,6.74%,6.45%,12.90%,4.69%,69.21%
brazos:67,8,34,437,4,276,759,1.05%,4.48%,57.58%,0.53%,36.36%
brazos:69,1242,406,1049,183,5912,8792,14.13%,4.62%,11.93%,2.08%,67.24%
brazos:70,77,277,514,14,1065,1947,3.95%,14.23%,26.40%,0.72%,54.70%
brazos:71,7,5,12,13,135,172,4.07%,2.91%,6.98%,7.56%,78.49%
brazos:72,1,5,10,0,35,50,2.00%,10.00%,20.00%,0.00%,70.00%
brazos:74,174,132,398,0,552,1228,14.17%,10.75%,32.41%,0.00%,44.95%
brazos:77,2,53,908,47,365,1375,0.15%,3.85%,66.04%,3.42%,26.55%
brazos:78,0,15,165,13,214,407,0.00%,3.69%,40.54%,3.19%,52.58%
brazos:80,464,342,859,158,4033,5856,7.92%,5.84%,14.67%,2.70%,68.87%
brazos:83,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
brazos:86,0,6,3,0,0,9,0.00%,66.67%,33.33%,0.00%,0.00%
brazos:90,0,3,7,4,13,27,0.00%,11.11%,25.93%,14.81%,48.15%
brazos:91,0,2,5,0,22,28,0.00%,7.14%,17.86%,0.00%,78.57%
brazos:92,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
brazos:93,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
brazos:94,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
brazos:95,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
brazos:96,0,1,3,0,7,11,0.00%,9.09%,27.27%,0.00%,63.64%
brazos:97,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
brazos:98,0,1,5,0,8,13,0.00%,7.69%,38.46%,0.00%,61.54%
brazos:99,0,0,5,1,1,7,0.00%,0.00%,71.43%,14.29%,14.29%
brazos:100,0,0,2,0,0,2,0.00%,0.00%,100.00%,0.00%,0.00%
brazos:101,3,16,54,5,37,115,2.61%,13.91%,46.96%,4.35%,32.17%
brazos:102,0,1,2,0,6,9,0.00%,11.11%,22.22%,0.00%,66.67%
brazos:103,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
