precinct,party,candidate,votes
henderson:1,,Over Votes,0
henderson:1,,Under Votes,6
henderson:1,,Write-in,0
henderson:1,DEM,Jay Kleberg,62
henderson:1,GRN,"Alfred Molison, Jr.",3
henderson:1,REP,Dawn Buckingham,249
henderson:1A,,Over Votes,0
henderson:1A,,Under Votes,11
henderson:1A,,Write-in,0
henderson:1A,DEM,Jay Kleberg,104
henderson:1A,GRN,"Alfred Molison, Jr.",5
henderson:1A,REP,Dawn Buckingham,822
henderson:1CR,,Over Votes,0
henderson:1CR,,Under Votes,18
henderson:1CR,,Write-in,1
henderson:1CR,DEM,Jay Kleberg,124
henderson:1CR,GRN,"Alfred Molison, Jr.",7
henderson:1CR,REP,Dawn Buckingham,1014
henderson:1M,,Over Votes,0
henderson:1M,,Under Votes,36
henderson:1M,,Write-in,1
henderson:1M,DEM,Jay Kleberg,222
henderson:1M,GRN,"Alfred Molison, Jr.",11
henderson:1M,REP,Dawn Buckingham,809
henderson:1MN,,Over Votes,0
henderson:1MN,,Under Votes,8
henderson:1MN,,Write-in,0
henderson:1MN,DEM,Jay Kleberg,141
henderson:1MN,GRN,"Alfred Molison, Jr.",2
henderson:1MN,REP,Dawn Buckingham,569
henderson:1T,,Over Votes,0
henderson:1T,,Under Votes,23
henderson:1T,,Write-in,0
henderson:1T,DEM,Jay Kleberg,175
henderson:1T,GRN,"Alfred Molison, Jr.",8
henderson:1T,REP,Dawn Buckingham,974
henderson:1TC,,Over Votes,0
henderson:1TC,,Under Votes,30
henderson:1TC,,Write-in,0
henderson:1TC,DEM,Jay Kleberg,253
henderson:1TC,GRN,"Alfred Molison, Jr.",22
henderson:1TC,REP,Dawn Buckingham,1094
henderson:2,,Over Votes,0
henderson:2,,Under Votes,3
henderson:2,,Write-in,0
henderson:2,DEM,Jay Kleberg,32
henderson:2,GRN,"Alfred Molison, Jr.",3
henderson:2,REP,Dawn Buckingham,197
henderson:2E,,Over Votes,0
henderson:2E,,Under Votes,27
henderson:2E,,Write-in,0
henderson:2E,DEM,Jay Kleberg,173
henderson:2E,GRN,"Alfred Molison, Jr.",3
henderson:2E,REP,Dawn Buckingham,1003
henderson:2GBN,,Over Votes,0
henderson:2GBN,,Under Votes,27
henderson:2GBN,,Write-in,0
henderson:2GBN,DEM,Jay Kleberg,247
henderson:2GBN,GRN,"Alfred Molison, Jr.",13
henderson:2GBN,REP,Dawn Buckingham,956
henderson:2GBS,,Over Votes,0
henderson:2GBS,,Under Votes,22
henderson:2GBS,,Write-in,0
henderson:2GBS,DEM,Jay Kleberg,153
henderson:2GBS,GRN,"Alfred Molison, Jr.",6
henderson:2GBS,REP,Dawn Buckingham,814
henderson:2M,,Over Votes,0
henderson:2M,,Under Votes,9
henderson:2M,,Write-in,0
henderson:2M,DEM,Jay Kleberg,43
henderson:2M,GRN,"Alfred Molison, Jr.",1
henderson:2M,REP,Dawn Buckingham,235
henderson:2PSN,,Over Votes,0
henderson:2PSN,,Under Votes,17
henderson:2PSN,,Write-in,0
henderson:2PSN,DEM,Jay Kleberg,195
henderson:2PSN,GRN,"Alfred Molison, Jr.",12
henderson:2PSN,REP,Dawn Buckingham,859
henderson:2PSS,,Over Votes,0
henderson:2PSS,,Under Votes,27
henderson:2PSS,,Write-in,0
henderson:2PSS,DEM,Jay Kleberg,237
henderson:2PSS,GRN,"Alfred Molison, Jr.",13
henderson:2PSS,REP,Dawn Buckingham,1155
henderson:3,,Over Votes,0
henderson:3,,Under Votes,9
henderson:3,,Write-in,0
henderson:3,DEM,Jay Kleberg,241
henderson:3,GRN,"Alfred Molison, Jr.",7
henderson:3,REP,Dawn Buckingham,154
henderson:3B,,Over Votes,0
henderson:3B,,Under Votes,47
henderson:3B,,Write-in,1
henderson:3B,DEM,Jay Kleberg,148
henderson:3B,GRN,"Alfred Molison, Jr.",13
henderson:3B,REP,Dawn Buckingham,1434
henderson:3C,,Over Votes,0
henderson:3C,,Under Votes,43
henderson:3C,,Write-in,0
henderson:3C,DEM,Jay Kleberg,181
henderson:3C,GRN,"Alfred Molison, Jr.",7
henderson:3C,REP,Dawn Buckingham,939
henderson:3CS,,Over Votes,0
henderson:3CS,,Under Votes,31
henderson:3CS,,Write-in,0
henderson:3CS,DEM,Jay Kleberg,134
henderson:3CS,GRN,"Alfred Molison, Jr.",3
henderson:3CS,REP,Dawn Buckingham,967
henderson:3M,,Over Votes,0
henderson:3M,,Under Votes,23
henderson:3M,,Write-in,0
henderson:3M,DEM,Jay Kleberg,100
henderson:3M,GRN,"Alfred Molison, Jr.",5
henderson:3M,REP,Dawn Buckingham,721
henderson:3N,,Over Votes,0
henderson:3N,,Under Votes,11
henderson:3N,,Write-in,0
