precinct,registered,ballots_cast,blank
harris:1006,0,0,
harris:1009,0,0,
harris:119,5795,4567,
harris:121,1203,805,
harris:143,5027,4402,
harris:149,8999,7781,
harris:305,6061,3917,
harris:314,6211,4758,
harris:331,5068,4502,
harris:398,4280,2834,
harris:463,4541,3085,
harris:49,5301,3813,
harris:50,4706,3251,
harris:511,8699,7381,
harris:517,4249,2734,
harris:521,3232,2204,
harris:553,2992,2058,
harris:589,4329,2704,
harris:598,6314,4208,
harris:616,3807,2905,
harris:617,4640,2928,
harris:618,4381,2919,
harris:624,1053,930,
harris:643,4540,2999,
harris:650,4240,3284,
harris:651,4208,2833,
harris:676,3262,1969,
harris:709,4720,3525,
harris:712,4704,3063,
harris:731,5405,3386,
harris:771,1757,957,
harris:785,4702,3836,
harris:790,2982,1944,
harris:796,3360,2271,
harris:803,4752,3730,
harris:804,6569,4823,
harris:813,4382,3071,
harris:862,4032,3118,
harris:875,4556,3372,
harris:877,5471,3996,
harris:879,3159,2103,
harris:881,8340,5592,
harris:882,5032,3540,
harris:898,2239,1484,
harris:901,0,0,
harris:913,269,192,
harris:919,0,0,
harris:951,360,236,
harris:992,1159,725,
montgomery:1,2122,,
montgomery:10,2741,,
montgomery:11,2133,,
montgomery:13,5634,,
montgomery:15,4939,,
montgomery:17,4010,,
montgomery:18,5175,,
montgomery:19,3862,,
montgomery:2,2629,,
montgomery:20,2272,,
montgomery:21,4008,,
montgomery:22,4962,,
montgomery:23,4209,,
montgomery:28,3370,,
montgomery:29,5092,,
montgomery:30,2857,,
montgomery:34,2655,,
montgomery:38,5802,,
montgomery:39,4961,,
montgomery:40,6277,,
montgomery:43,5502,,
montgomery:44,2841,,
montgomery:5,303,,
montgomery:50,4007,,
montgomery:51,2860,,
montgomery:55,1425,,
montgomery:57,2823,,
montgomery:60,2238,,
montgomery:63,5665,,
montgomery:65,5532,,
montgomery:66,4137,,
montgomery:72,4157,,
montgomery:73,1870,,
montgomery:74,2761,,
montgomery:76,5240,,
montgomery:77,4386,,
montgomery:8,3069,,
montgomery:83,1550,,
montgomery:85,3605,,
montgomery:86,2600,,
montgomery:89,4840,,
montgomery:9,1951,,
montgomery:90,6080,,
montgomery:91,2126,,
montgomery:97,3335,,
montgomery:99,3661,,
walker:201,2732,,
walker:203,625,,
walker:205,2624,,
walker:401,2981,,
walker:403,1607,,
walker:404,3857,,
