precinct,party,candidate,votes
1,,Abram Loeb/Jennifer Jairala,0
1,,Brian Carroll/Amar Patel,0
1,,Gloria La Riva/Leonard Peltier,0
1,,Jesse Cuellar/Jimmy Monreal,0
1,,Kasey Wells/Rachel Wells,0
1,,Over Votes,4
1,,R.Boddie/Eric C. Stoneham,0
1,,Robert Morrow/Anne Beckett,0
1,,Todd Cella/Tim Cella,0
1,,Tom Hoefling/Andy Prior,0
1,,Under Votes,17
1,DEM,Joseph R. Biden Kamala D. Harris,311
1,GRN,Howie Hawkins Angela Walker,4
1,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",4
1,REP,Donald J. Trump Michael R. Pence,468
2,,Abram Loeb/Jennifer Jairala,0
2,,Brian Carroll/Amar Patel,0
2,,Gloria La Riva/Leonard Peltier,0
2,,Jesse Cuellar/Jimmy Monreal,0
2,,Kasey Wells/Rachel Wells,0
2,,Over Votes,0
2,,R.Boddie/Eric C. Stoneham,0
2,,Robert Morrow/Anne Beckett,0
2,,Todd Cella/Tim Cella,0
2,,Tom Hoefling/Andy Prior,0
2,,Under Votes,0
2,DEM,Joseph R. Biden Kamala D. Harris,137
2,GRN,Howie Hawkins Angela Walker,1
2,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",2
2,REP,Donald J. Trump Michael R. Pence,151
3,,Abram Loeb/Jennifer Jairala,0
3,,Brian Carroll/Amar Patel,0
3,,Gloria La Riva/Leonard Peltier,0
3,,Jesse Cuellar/Jimmy Monreal,0
3,,Kasey Wells/Rachel Wells,0
3,,Over Votes,2
3,,R.Boddie/Eric C. Stoneham,0
3,,Robert Morrow/Anne Beckett,0
3,,Todd Cella/Tim Cella,0
3,,Tom Hoefling/Andy Prior,0
3,,Under Votes,4
3,DEM,Joseph R. Biden Kamala D. Harris,261
3,GRN,Howie Hawkins Angela Walker,1
3,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",3
3,REP,Donald J. Trump Michael R. Pence,260
4,,Abram Loeb/Jennifer Jairala,0
4,,Brian Carroll/Amar Patel,0
4,,Gloria La Riva/Leonard Peltier,0
4,,Jesse Cuellar/Jimmy Monreal,0
4,,Kasey Wells/Rachel Wells,0
4,,Over Votes,0
4,,R.Boddie/Eric C. Stoneham,0
4,,Robert Morrow/Anne Beckett,0
4,,Todd Cella/Tim Cella,0
4,,Tom Hoefling/Andy Prior,0
4,,Under Votes,0
4,DEM,Joseph R. Biden Kamala D. Harris,2
4,GRN,Howie Hawkins Angela Walker,0
4,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",0
4,REP,Donald J. Trump Michael R. Pence,60
5,,Abram Loeb/Jennifer Jairala,0
5,,Brian Carroll/Amar Patel,0
5,,Gloria La Riva/Leonard Peltier,0
5,,Jesse Cuellar/Jimmy Monreal,0
5,,Kasey Wells/Rachel Wells,0
5,,Over Votes,1
5,,R.Boddie/Eric C. Stoneham,0
5,,Robert Morrow/Anne Beckett,0
5,,Todd Cella/Tim Cella,0
5,,Tom Hoefling/Andy Prior,0
5,,Under Votes,3
5,DEM,Joseph R. Biden Kamala D. Harris,218
5,GRN,Howie Hawkins Angela Walker,1
5,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",2
5,REP,Donald J. Trump Michael R. Pence,261
6,,Abram Loeb/Jennifer Jairala,0
6,,Brian Carroll/Amar Patel,0
6,,Gloria La Riva/Leonard Peltier,0
6,,Jesse Cuellar/Jimmy Monreal,0
6,,Kasey Wells/Rachel Wells,0
6,,Over Votes,0
6,,R.Boddie/Eric C. Stoneham,0
6,,Robert Morrow/Anne Beckett,0
6,,Todd Cella/Tim Cella,0
6,,Tom Hoefling/Andy Prior,0
6,,Under Votes,2
6,DEM,Joseph R. Biden Kamala D. Harris,123
6,GRN,Howie Hawkins Angela Walker,0
6,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",1
6,REP,Donald J. Trump Michael R. Pence,135
