precinct,party,candidate,votes
1,,Deborah S. Morris,0
1,,Dylan Hedrick,0
1,,Over Votes,0
1,,Under Votes,0
2,,Deborah S. Morris,0
2,,Dylan Hedrick,0
2,,Over Votes,0
2,,Under Votes,0
3,,Deborah S. Morris,0
3,,Dylan Hedrick,0
3,,Over Votes,0
3,,Under Votes,0
4,,Deborah S. Morris,0
4,,Dylan Hedrick,0
4,,Over Votes,0
4,,Under Votes,0
5,,Deborah S. Morris,0
5,,Dylan Hedrick,0
5,,Over Votes,0
5,,Under Votes,0
6,,Deborah S. Morris,0
6,,Dylan Hedrick,0
6,,Over Votes,0
6,,Under Votes,0
7,,Deborah S. Morris,0
7,,Dylan Hedrick,0
7,,Over Votes,0
7,,Under Votes,0
8,,Deborah S. Morris,0
8,,Dylan Hedrick,0
8,,Over Votes,0
8,,Under Votes,0
9,,Deborah S. Morris,0
9,,Dylan Hedrick,0
9,,Over Votes,0
9,,Under Votes,0
10,,Deborah S. Morris,0
10,,Dylan Hedrick,0
10,,Over Votes,0
10,,Under Votes,0
11,,Deborah S. Morris,0
11,,Dylan Hedrick,0
11,,Over Votes,0
11,,Under Votes,0
12,,Deborah S. Morris,0
12,,Dylan Hedrick,0
12,,Over Votes,0
12,,Under Votes,0
13,,Deborah S. Morris,0
13,,Dylan Hedrick,0
13,,Over Votes,0
13,,Under Votes,0
14,,Deborah S. Morris,0
14,,Dylan Hedrick,0
14,,Over Votes,0
14,,Under Votes,0
15,,Deborah S. Morris,0
15,,Dylan Hedrick,0
15,,Over Votes,0
15,,Under Votes,0
16,,Deborah S. Morris,0
16,,Dylan Hedrick,0
16,,Over Votes,0
16,,Under Votes,0
17,,Deborah S. Morris,0
17,,Dylan Hedrick,0
17,,Over Votes,0
17,,Under Votes,0
18,,Deborah S. Morris,0
18,,Dylan Hedrick,0
18,,Over Votes,0
18,,Under Votes,0
19,,Deborah S. Morris,0
19,,Dylan Hedrick,0
19,,Over Votes,0
19,,Under Votes,0
20,,Deborah S. Morris,0
20,,Dylan Hedrick,0
20,,Over Votes,0
20,,Under Votes,0
21,,Deborah S. Morris,0
21,,Dylan Hedrick,0
21,,Over Votes,0
21,,Under Votes,0
22,,Deborah S. Morris,0
22,,Dylan Hedrick,0
22,,Over Votes,0
22,,Under Votes,0
23,,Deborah S. Morris,0
23,,Dylan Hedrick,0
23,,Over Votes,0
23,,Under Votes,0
24,,Deborah S. Morris,0
24,,Dylan Hedrick,0
24,,Over Votes,0
24,,Under Votes,0
25,,Deborah S. Morris,0
25,,Dylan Hedrick,0
25,,Over Votes,0
25,,Under Votes,0
26,,Deborah S. Morris,0
26,,Dylan Hedrick,0
26,,Over Votes,0
26,,Under Votes,0
27,,Deborah S. Morris,0
27,,Dylan Hedrick,0
27,,Over Votes,0
27,,Under Votes,0
28,,Deborah S. Morris,0
28,,Dylan Hedrick,0
28,,Over Votes,0
28,,Under Votes,0
29,,Deborah S. Morris,0
29,,Dylan Hedrick,0
29,,Over Votes,0
29,,Under Votes,0
30,,Deborah S. Morris,0
30,,Dylan Hedrick,0
30,,Over Votes,0
30,,Under Votes,0
31,,Deborah S. Morris,0
31,,Dylan Hedrick,0
31,,Over Votes,0
31,,Under Votes,0
32,,Deborah S. Morris,0
32,,Dylan Hedrick,0
32,,Over Votes,0
32,,Under Votes,0
33,,Deborah S. Morris,0
33,,Dylan Hedrick,0
33,,Over Votes,0
33,,Under Votes,0
34,,Deborah S. Morris,0
34,,Dylan Hedrick,0
34,,Over Votes,0
34,,Under Votes,0
35,,Deborah S. Morris,0
35,,Dylan Hedrick,0
35,,Over Votes,0
35,,Under Votes,0
36,,Deborah S. Morris,0
36,,Dylan Hedrick,0
36,,Over Votes,0
36,,Under Votes,0
37,,Deborah S. Morris,0
37,,Dylan Hedrick,0
37,,Over Votes,0
37,,Under Votes,0
38,,Deborah S. Morris,0
38,,Dylan Hedrick,0
38,,Over Votes,0
38,,Under Votes,0
39,,Deborah S. Morris,0
39,,Dylan Hedrick,0
39,,Over Votes,0
39,,Under Votes,0
40,,Deborah S. Morris,0
40,,Dylan Hedrick,0
40,,Over Votes,0
40,,Under Votes,0
41,,Deborah S. Morris,0
41,,Dylan Hedrick,0
41,,Over Votes,0
41,,Under Votes,0
42,,Deborah S. Morris,0
42,,Dylan Hedrick,0
42,,Over Votes,0
42,,Under Votes,0
43,,Deborah S. Morris,0
43,,Dylan Hedrick,0
43,,Over Votes,0
43,,Under Votes,0
44,,Deborah S. Morris,0
44,,Dylan Hedrick,0
44,,Over Votes,0
44,,Under Votes,0
45,,Deborah S. Morris,0
45,,Dylan Hedrick,0
45,,Over Votes,0
45,,Under Votes,0
46,,Deborah S. Morris,0
46,,Dylan Hedrick,0
46,,Over Votes,0
46,,Under Votes,0
47,,Deborah S. Morris,0
47,,Dylan Hedrick,0
47,,Over Votes,0
47,,Under Votes,0
48,,Deborah S. Morris,0
48,,Dylan Hedrick,0
48,,Over Votes,0
48,,Under Votes,0
49,,Deborah S. Morris,0
49,,Dylan Hedrick,0
49,,Over Votes,0
49,,Under Votes,0
50,,Deborah S. Morris,0
50,,Dylan Hedrick,0
50,,Over Votes,0
50,,Under Votes,0
51,,Deborah S. Morris,0
51,,Dylan Hedrick,0
51,,Over Votes,0
51,,Under Votes,0
52,,Deborah S. Morris,0
52,,Dylan Hedrick,0
52,,Over Votes,0
52,,Under Votes,0
53,,Deborah S. Morris,0
53,,Dylan Hedrick,0
53,,Over Votes,0
53,,Under Votes,0
54,,Deborah S. Morris,0
54,,Dylan Hedrick,0
54,,Over Votes,0
54,,Under Votes,0
55,,Deborah S. Morris,0
55,,Dylan Hedrick,0
55,,Over Votes,0
55,,Under Votes,0
56,,Deborah S. Morris,0
56,,Dylan Hedrick,0
56,,Over Votes,0
56,,Under Votes,0
57,,Deborah S. Morris,0
57,,Dylan Hedrick,0
57,,Over Votes,0
57,,Under Votes,0
58,,Deborah S. Morris,0
58,,Dylan Hedrick,0
58,,Over Votes,0
58,,Under Votes,0
59,,Deborah S. Morris,0
59,,Dylan Hedrick,0
59,,Over Votes,0
59,,Under Votes,0
60,,Deborah S. Morris,0
60,,Dylan Hedrick,0
60,,Over Votes,0
60,,Under Votes,0
61,,Deborah S. Morris,0
61,,Dylan Hedrick,0
61,,Over Votes,0
61,,Under Votes,0
62,,Deborah S. Morris,0
62,,Dylan Hedrick,0
62,,Over Votes,0
62,,Under Votes,0
63,,Deborah S. Morris,0
63,,Dylan Hedrick,0
63,,Over Votes,0
63,,Under Votes,0
64,,Deborah S. Morris,0
64,,Dylan Hedrick,0
64,,Over Votes,0
64,,Under Votes,0
65,,Deborah S. Morris,0
65,,Dylan Hedrick,0
65,,Over Votes,0
65,,Under Votes,0
66,,Deborah S. Morris,0
66,,Dylan Hedrick,0
66,,Over Votes,0
66,,Under Votes,0
67,,Deborah S. Morris,0
67,,Dylan Hedrick,0
67,,Over Votes,0
67,,Under Votes,0
68,,Deborah S. Morris,0
68,,Dylan Hedrick,0
68,,Over Votes,0
68,,Under Votes,0
69,,Deborah S. Morris,0
69,,Dylan Hedrick,0
69,,Over Votes,0
69,,Under Votes,0
70,,Deborah S. Morris,0
70,,Dylan Hedrick,0
70,,Over Votes,0
70,,Under Votes,0
71,,Deborah S. Morris,0
71,,Dylan Hedrick,0
71,,Over Votes,0
71,,Under Votes,0
72,,Deborah S. Morris,0
72,,Dylan Hedrick,0
72,,Over Votes,0
72,,Under Votes,0
73,,Deborah S. Morris,0
73,,Dylan Hedrick,0
73,,Over Votes,0
73,,Under Votes,0
74,,Deborah S. Morris,0
74,,Dylan Hedrick,0
74,,Over Votes,0
74,,Under Votes,0
75,,Deborah S. Morris,0
75,,Dylan Hedrick,0
75,,Over Votes,0
75,,Under Votes,0
76,,Deborah S. Morris,0
76,,Dylan Hedrick,0
76,,Over Votes,0
76,,Under Votes,0
77,,Deborah S. Morris,0
77,,Dylan Hedrick,0
77,,Over Votes,0
77,,Under Votes,0
78,,Deborah S. Morris,0
78,,Dylan Hedrick,0
78,,Over Votes,0
78,,Under Votes,0
79,,Deborah S. Morris,0
79,,Dylan Hedrick,0
79,,Over Votes,0
79,,Under Votes,0
80,,Deborah S. Morris,0
80,,Dylan Hedrick,0
80,,Over Votes,0
80,,Under Votes,0
81,,Deborah S. Morris,0
81,,Dylan Hedrick,0
81,,Over Votes,0
81,,Under Votes,0
82,,Deborah S. Morris,0
82,,Dylan Hedrick,0
82,,Over Votes,0
82,,Under Votes,0
83,,Deborah S. Morris,0
83,,Dylan Hedrick,0
83,,Over Votes,0
83,,Under Votes,0
84,,Deborah S. Morris,0
84,,Dylan Hedrick,0
